method	protein_id	analysis_status	null_type	metric	permutation	null_value
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	42	-0.17012987012987013
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	43	-0.1077922077922078
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	44	0.17012987012987013
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	45	0.11818181818181818
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	46	-0.4402597402597402
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	47	-0.3363636363636363
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	48	-0.06363636363636363
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	49	-0.40129870129870127
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	50	-0.17142857142857143
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	51	0.3051948051948052
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	52	0.07792207792207792
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	53	-0.044155844155844164
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	54	0.2792207792207792
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	55	0.045454545454545456
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	56	0.3103896103896104
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	57	-0.36363636363636365
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	58	0.15454545454545454
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	59	-0.22337662337662337
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	60	0.3948051948051948
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	61	0.03636363636363636
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	62	-0.22467532467532467
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	63	0.6441558441558441
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	64	0.15714285714285717
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	65	-0.20649350649350648
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	66	0.0935064935064935
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	67	0.22597402597402597
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	68	0.0935064935064935
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	69	-0.0987012987012987
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	70	-0.5844155844155844
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	71	-0.02077922077922078
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	72	0.43766233766233764
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	73	0.11428571428571428
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	74	0.05844155844155843
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	75	0.14675324675324675
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	76	0.4207792207792207
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	77	-0.42207792207792205
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	78	0.09220779220779221
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	79	-0.3818181818181818
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	80	0.11428571428571428
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	81	-0.438961038961039
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	82	0.4727272727272727
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	83	0.03636363636363636
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	84	0.05064935064935065
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	85	0.07402597402597402
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	86	0.23636363636363636
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	87	-0.03636363636363636
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	88	0.2753246753246753
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	89	0.15194805194805194
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	90	-0.0987012987012987
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	91	-0.374025974025974
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	92	0.13506493506493505
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	93	-0.34935064935064936
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	94	-0.21688311688311687
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	95	-0.16363636363636364
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	96	-0.13896103896103898
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	97	0.287012987012987
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	98	0.087012987012987
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	99	0.37272727272727274
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	100	-0.12337662337662336
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	101	0.24415584415584415
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	102	-0.2545454545454545
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	103	-0.023376623376623374
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	104	0.125974025974026
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	105	0.32857142857142857
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	106	-0.12207792207792208
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	107	0.14935064935064934
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	108	0.16493506493506493
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	109	0.16883116883116883
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	110	0.26493506493506497
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	111	-0.02727272727272727
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	112	-0.04285714285714286
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	113	0.22857142857142856
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	114	-0.06623376623376624
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	115	0.32857142857142857
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	116	0.2701298701298701
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	117	-0.5623376623376624
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	118	-0.05324675324675325
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	119	0.32727272727272727
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	120	0.10519480519480517
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	121	0.3363636363636363
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	122	-0.04675324675324675
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	123	-0.14805194805194805
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	124	0.03636363636363636
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	125	-0.15974025974025974
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	126	0.13766233766233765
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	127	-0.2896103896103896
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	128	-0.1
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	129	0.34155844155844156
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	130	0.22857142857142856
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	131	-0.4766233766233766
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	132	-0.48441558441558447
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	133	0.16103896103896104
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	134	-0.3181818181818181
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	135	-0.23376623376623373
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	136	-0.06753246753246753
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	137	0.06493506493506493
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	138	0.04805194805194805
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	139	-0.3207792207792208
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	140	0.12077922077922078
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	141	0.18441558441558442
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	142	0.32727272727272727
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	143	-0.17792207792207793
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	144	-0.1077922077922078
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	145	-0.28441558441558445
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	146	-0.14285714285714285
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	147	-0.24415584415584415
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	148	0.3051948051948052
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	149	-0.3506493506493506
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	150	-0.4051948051948052
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	151	0.07012987012987014
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	152	-0.06883116883116883
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	153	-0.36623376623376624
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	154	0.17792207792207793
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	155	0.4142857142857143
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	156	-0.04805194805194805
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	157	-0.39610389610389607
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	158	0.30129870129870134
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	159	0.49350649350649345
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	160	0.08441558441558442
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	161	0.1948051948051948
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	162	-0.031168831168831172
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	163	0.007792207792207793
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	164	0.15974025974025974
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	165	0.15714285714285717
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	166	0.03896103896103896
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	167	-0.15844155844155844
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	168	-0.20519480519480518
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	169	0.16623376623376623
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	170	-0.05584415584415584
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	171	-0.14545454545454545
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	172	0.031168831168831172
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	173	0.10519480519480517
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	174	-0.45974025974025967
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	175	0.212987012987013
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	176	-0.23636363636363636
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	177	-0.425974025974026
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	178	-0.20649350649350648
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	179	0.06753246753246753
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	180	0.12987012987012986
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	181	-0.22857142857142856
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	182	-0.11688311688311687
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	183	-0.34025974025974026
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	184	0.15584415584415584
PBM_experimental	DBP009	PRIMARY	within_position_base_label	within_residual_spearman	185	-0.01818181818181818
